Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/hinfdu_rd1/
              vector length: 687
      number of constraints: 244
           number of blocks: 5
  number of non-zeros in At: 2005
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   13 (small)
        1 matrices of size   31 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 13300 | 2.07e-04 2.46e-05 |  1.3108e-01  1.3591e-01 3.81e-03 |  73.5 | 5.0e+01 
 13400 | 1.92e-04 2.43e-05 |  1.3109e-01  1.3583e-01 3.74e-03 |  74.1 | 5.0e+01 
 13500 | 1.79e-04 2.40e-05 |  1.3107e-01  1.3576e-01 3.70e-03 |  74.6 | 5.0e+01 
 13600 | 1.67e-04 2.37e-05 |  1.3103e-01  1.3569e-01 3.68e-03 |  75.2 | 5.0e+01 
 13700 | 1.57e-04 2.35e-05 |  1.3100e-01  1.3564e-01 3.66e-03 |  75.7 | 5.0e+01 
 13800 | 1.49e-04 2.32e-05 |  1.3098e-01  1.3558e-01 3.64e-03 |  76.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13900 | 1.88e-04 2.29e-05 |  1.3095e-01  1.3553e-01 3.61e-03 |  76.8 | 1.0e+02 
 14000 | 2.28e-04 2.25e-05 |  1.3087e-01  1.3544e-01 3.61e-03 |  77.4 | 1.0e+02 
 14100 | 1.78e-04 2.22e-05 |  1.3082e-01  1.3538e-01 3.60e-03 |  78.0 | 5.0e+01 
 14200 | 1.56e-04 2.20e-05 |  1.3084e-01  1.3533e-01 3.55e-03 |  78.5 | 5.0e+01 
 14300 | 1.42e-04 2.18e-05 |  1.3086e-01  1.3527e-01 3.48e-03 |  79.1 | 5.0e+01 
 14400 | 1.34e-04 2.15e-05 |  1.3087e-01  1.3522e-01 3.43e-03 |  79.6 | 5.0e+01 
 14500 | 1.26e-04 2.13e-05 |  1.3085e-01  1.3516e-01 3.41e-03 |  80.1 | 5.0e+01 
 14600 | 1.20e-04 2.11e-05 |  1.3083e-01  1.3512e-01 3.39e-03 |  80.7 | 5.0e+01 
 14700 | 1.14e-04 2.09e-05 |  1.3080e-01  1.3507e-01 3.37e-03 |  81.2 | 5.0e+01 
 14800 | 1.09e-04 2.08e-05 |  1.3078e-01  1.3503e-01 3.35e-03 |  81.8 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 14900 | 1.46e-04 2.05e-05 |  1.3076e-01  1.3499e-01 3.34e-03 |  82.3 | 1.0e+02 
 15000 | 1.81e-04 2.02e-05 |  1.3070e-01  1.3492e-01 3.34e-03 |  82.9 | 1.0e+02 
 15100 | 1.39e-04 2.00e-05 |  1.3066e-01  1.3487e-01 3.32e-03 |  83.4 | 5.0e+01 
 15200 | 1.20e-04 1.98e-05 |  1.3067e-01  1.3483e-01 3.29e-03 |  84.0 | 5.0e+01 
 15300 | 1.09e-04 1.96e-05 |  1.3070e-01  1.3479e-01 3.23e-03 |  84.5 | 5.0e+01 
 15400 | 1.03e-04 1.94e-05 |  1.3070e-01  1.3474e-01 3.19e-03 |  85.1 | 5.0e+01 
 15500 | 9.71e-05 1.93e-05 |  1.3069e-01  1.3470e-01 3.17e-03 |  85.6 | 5.0e+01 
 15600 | 9.31e-05 1.91e-05 |  1.3067e-01  1.3466e-01 3.16e-03 |  86.2 | 5.0e+01 
 15700 | 8.96e-05 1.90e-05 |  1.3065e-01  1.3463e-01 3.15e-03 |  86.8 | 5.0e+01 
 15800 | 8.63e-05 1.88e-05 |  1.3063e-01  1.3459e-01 3.13e-03 |  87.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15900 | 1.19e-04 1.86e-05 |  1.3062e-01  1.3456e-01 3.12e-03 |  87.9 | 1.0e+02 
 16000 | 1.50e-04 1.84e-05 |  1.3056e-01  1.3450e-01 3.12e-03 |  88.4 | 1.0e+02 
 16100 | 1.14e-04 1.82e-05 |  1.3053e-01  1.3446e-01 3.11e-03 |  89.0 | 5.0e+01 
 16200 | 9.70e-05 1.81e-05 |  1.3054e-01  1.3443e-01 3.07e-03 |  89.5 | 5.0e+01 
 16300 | 8.78e-05 1.79e-05 |  1.3056e-01  1.3439e-01 3.03e-03 |  90.1 | 5.0e+01 
