Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/est_rd1/
              vector length: 693
      number of constraints: 189
           number of blocks: 5
  number of non-zeros in At: 2592
  number of non-zeros in  b: 12
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   4
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   14 (small)
        1 matrices of size   32 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 12800 | 3.86e-04 3.96e-05 |  1.1732e-02  2.1376e-02 9.34e-03 | 111.4 | 1.0e+02 
 12900 | 3.88e-04 3.90e-05 |  1.1659e-02  2.1227e-02 9.26e-03 | 112.3 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13000 | 3.92e-04 3.85e-05 |  1.1588e-02  2.1083e-02 9.19e-03 | 113.3 | 1.0e+02 
 13100 | 3.46e-04 3.82e-05 |  1.1535e-02  2.0997e-02 9.16e-03 | 114.3 | 5.0e+01 
 13200 | 3.36e-04 3.79e-05 |  1.1488e-02  2.0922e-02 9.14e-03 | 115.2 | 5.0e+01 
 13300 | 3.27e-04 3.76e-05 |  1.1447e-02  2.0847e-02 9.11e-03 | 116.2 | 5.0e+01 
 13400 | 3.20e-04 3.73e-05 |  1.1406e-02  2.0775e-02 9.08e-03 | 117.1 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 13500 | 3.13e-04 3.71e-05 |  1.1366e-02  2.0703e-02 9.05e-03 | 118.1 | 1.0e+02 
 13600 | 3.52e-04 3.66e-05 |  1.1306e-02  2.0579e-02 8.99e-03 | 119.1 | 1.0e+02 
 13700 | 3.55e-04 3.61e-05 |  1.1244e-02  2.0452e-02 8.92e-03 | 120.0 | 1.0e+02 
 13800 | 3.55e-04 3.57e-05 |  1.1183e-02  2.0328e-02 8.87e-03 | 120.9 | 1.0e+02 
 13900 | 3.57e-04 3.52e-05 |  1.1123e-02  2.0207e-02 8.81e-03 | 121.9 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 14000 | 3.59e-04 3.48e-05 |  1.1065e-02  2.0089e-02 8.75e-03 | 122.8 | 1.0e+02 
 14100 | 3.24e-04 3.45e-05 |  1.1023e-02  2.0019e-02 8.73e-03 | 123.8 | 5.0e+01 
 14200 | 3.18e-04 3.43e-05 |  1.0986e-02  1.9957e-02 8.70e-03 | 124.7 | 5.0e+01 
 14300 | 3.11e-04 3.41e-05 |  1.0951e-02  1.9896e-02 8.68e-03 | 125.6 | 5.0e+01 
 14400 | 3.05e-04 3.39e-05 |  1.0917e-02  1.9836e-02 8.65e-03 | 126.6 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 14500 | 3.00e-04 3.37e-05 |  1.0884e-02  1.9777e-02 8.63e-03 | 127.5 | 1.0e+02 
 14600 | 3.24e-04 3.33e-05 |  1.0831e-02  1.9675e-02 8.58e-03 | 128.4 | 1.0e+02 
 14700 | 3.23e-04 3.29e-05 |  1.0777e-02  1.9569e-02 8.53e-03 | 129.4 | 1.0e+02 
 14800 | 3.22e-04 3.26e-05 |  1.0724e-02  1.9466e-02 8.49e-03 | 130.3 | 1.0e+02 
 14900 | 3.24e-04 3.22e-05 |  1.0673e-02  1.9365e-02 8.44e-03 | 131.2 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 15000 | 3.26e-04 3.18e-05 |  1.0623e-02  1.9266e-02 8.39e-03 | 132.1 | 1.0e+02 
 15100 | 3.05e-04 3.17e-05 |  1.0590e-02  1.9208e-02 8.37e-03 | 133.1 | 5.0e+01 
 15200 | 3.01e-04 3.15e-05 |  1.0560e-02  1.9156e-02 8.35e-03 | 134.0 | 5.0e+01 
 15300 | 2.97e-04 3.13e-05 |  1.0532e-02  1.9105e-02 8.33e-03 | 134.9 | 5.0e+01 
 15400 | 2.92e-04 3.11e-05 |  1.0503e-02  1.9054e-02 8.31e-03 | 135.9 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 15500 | 2.87e-04 3.10e-05 |  1.0475e-02  1.9004e-02 8.28e-03 | 136.8 | 1.0e+02 
 15600 | 3.03e-04 3.07e-05 |  1.0429e-02  1.8917e-02 8.25e-03 | 137.8 | 1.0e+02 
 15700 | 3.02e-04 3.03e-05 |  1.0381e-02  1.8827e-02 8.21e-03 | 138.7 | 1.0e+02 
 15800 | 3.02e-04 3.00e-05 |  1.0335e-02  1.8739e-02 8.17e-03 | 139.6 | 1.0e+02 
 15900 | 3.02e-04 2.97e-05 |  1.0290e-02  1.8653e-02 8.13e-03 | 140.6 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 16000 | 3.03e-04 2.95e-05 |  1.0248e-02  1.8569e-02 8.09e-03 | 141.5 | 1.0e+02 
 16100 | 2.87e-04 2.93e-05 |  1.0220e-02  1.8520e-02 8.07e-03 | 142.5 | 5.0e+01 
 16200 | 2.83e-04 2.92e-05 |  1.0196e-02  1.8475e-02 8.05e-03 | 143.4 | 5.0e+01 
 16300 | 2.79e-04 2.90e-05 |  1.0173e-02  1.8431e-02 8.03e-03 | 144.4 | 5.0e+01 
 16400 | 2.75e-04 2.89e-05 |  1.0149e-02  1.8388e-02 8.01e-03 | 145.3 | 5.0e+01 
pobj and dobj both descend, pobj < dobj, help dual!
 16500 | 2.71e-04 2.87e-05 |  1.0124e-02  1.8345e-02 7.99e-03 | 146.3 | 1.0e+02 
 16600 | 2.82e-04 2.85e-05 |  1.0084e-02  1.8270e-02 7.96e-03 | 147.3 | 1.0e+02 
 16700 | 2.81e-04 2.82e-05 |  1.0043e-02  1.8192e-02 7.93e-03 | 148.2 | 1.0e+02 
