Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2cco_rd1/
              vector length: 199
      number of constraints: 56
           number of blocks: 6
  number of non-zeros in At: 1111
  number of non-zeros in  b: 1
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        2 matrices of size    1 (small)
        1 matrices of size    6 (small)
        1 matrices of size   10 (small)
        1 matrices of size   15 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 9000 | 5.00e-01 4.52e-01 |  4.5621e-05  4.9259e+09 1.00e+00 |  43.0 | 1.0e-06 
 9100 | 5.00e-01 4.53e-01 |  4.5586e-05  5.0259e+09 1.00e+00 |  43.6 | 1.0e-06 
 9200 | 5.00e-01 4.53e-01 |  4.5551e-05  5.1259e+09 1.00e+00 |  44.1 | 1.0e-06 
 9300 | 5.00e-01 4.54e-01 |  4.5517e-05  5.2259e+09 1.00e+00 |  44.6 | 1.0e-06 
 9400 | 5.00e-01 4.54e-01 |  4.5483e-05  5.3259e+09 1.00e+00 |  45.1 | 1.0e-06 
 9500 | 5.00e-01 4.55e-01 |  4.5449e-05  5.4259e+09 1.00e+00 |  45.6 | 1.0e-06 
 9600 | 5.00e-01 4.55e-01 |  4.5416e-05  5.5259e+09 1.00e+00 |  46.1 | 1.0e-06 
 9700 | 5.00e-01 4.55e-01 |  4.5384e-05  5.6259e+09 1.00e+00 |  46.6 | 1.0e-06 
 9800 | 5.00e-01 4.55e-01 |  4.5351e-05  5.7259e+09 1.00e+00 |  47.1 | 1.0e-06 
 9900 | 5.00e-01 4.55e-01 |  4.5319e-05  5.8259e+09 1.00e+00 |  47.6 | 1.0e-06 
 10000 | 5.00e-01 4.55e-01 |  4.5288e-05  5.9259e+09 1.00e+00 |  48.1 | 1.0e-06 
 10100 | 5.00e-01 4.55e-01 |  4.5256e-05  6.0259e+09 1.00e+00 |  48.6 | 1.0e-06 
 10200 | 5.00e-01 4.55e-01 |  4.5225e-05  6.1259e+09 1.00e+00 |  49.0 | 1.0e-06 
 10300 | 5.00e-01 4.55e-01 |  4.5194e-05  6.2259e+09 1.00e+00 |  49.5 | 1.0e-06 
 10400 | 5.00e-01 4.55e-01 |  4.5163e-05  6.3259e+09 1.00e+00 |  50.0 | 1.0e-06 
 10500 | 5.00e-01 4.54e-01 |  4.5133e-05  6.4259e+09 1.00e+00 |  50.5 | 1.0e-06 
 10600 | 5.00e-01 4.54e-01 |  4.5102e-05  6.5259e+09 1.00e+00 |  50.9 | 1.0e-06 
 10700 | 5.00e-01 4.53e-01 |  4.5072e-05  6.6259e+09 1.00e+00 |  51.4 | 1.0e-06 
 10800 | 5.00e-01 4.53e-01 |  4.5042e-05  6.7259e+09 1.00e+00 |  51.9 | 1.0e-06 
 10900 | 5.00e-01 4.52e-01 |  4.5012e-05  6.8259e+09 1.00e+00 |  52.3 | 1.0e-06 
 11000 | 5.00e-01 4.52e-01 |  4.4982e-05  6.9259e+09 1.00e+00 |  52.8 | 1.0e-06 
 11100 | 5.00e-01 4.51e-01 |  4.4953e-05  7.0259e+09 1.00e+00 |  53.3 | 1.0e-06 
 11200 | 5.00e-01 4.51e-01 |  4.4923e-05  7.1259e+09 1.00e+00 |  53.7 | 1.0e-06 
 11300 | 5.00e-01 4.50e-01 |  4.4894e-05  7.2259e+09 1.00e+00 |  54.2 | 1.0e-06 
 11400 | 5.00e-01 4.49e-01 |  4.4865e-05  7.3259e+09 1.00e+00 |  54.7 | 1.0e-06 
 11500 | 5.00e-01 4.48e-01 |  4.4836e-05  7.4259e+09 1.00e+00 |  55.2 | 1.0e-06 
 11600 | 5.00e-01 4.47e-01 |  4.4807e-05  7.5259e+09 1.00e+00 |  55.7 | 1.0e-06 
 11700 | 5.00e-01 4.46e-01 |  4.4778e-05  7.6259e+09 1.00e+00 |  56.3 | 1.0e-06 
 11800 | 5.00e-01 4.45e-01 |  4.4749e-05  7.7259e+09 1.00e+00 |  56.8 | 1.0e-06 
 11900 | 5.00e-01 4.44e-01 |  4.4721e-05  7.8259e+09 1.00e+00 |  57.3 | 1.0e-06 
 12000 | 5.00e-01 4.43e-01 |  4.4692e-05  7.9259e+09 1.00e+00 |  57.8 | 1.0e-06 
 12100 | 5.00e-01 4.42e-01 |  4.4664e-05  8.0259e+09 1.00e+00 |  58.3 | 1.0e-06 
 12200 | 5.00e-01 4.41e-01 |  4.4635e-05  8.1259e+09 1.00e+00 |  58.8 | 1.0e-06 
 12300 | 5.00e-01 4.40e-01 |  4.4607e-05  8.2259e+09 1.00e+00 |  59.3 | 1.0e-06 
 12400 | 5.00e-01 4.39e-01 |  4.4579e-05  8.3259e+09 1.00e+00 |  59.8 | 1.0e-06 
 12500 | 5.00e-01 4.38e-01 |  4.4551e-05  8.4259e+09 1.00e+00 |  60.3 | 1.0e-06 
 12600 | 5.00e-01 4.36e-01 |  4.4523e-05  8.5259e+09 1.00e+00 |  60.8 | 1.0e-06 
 12700 | 5.00e-01 4.35e-01 |  4.4495e-05  8.6259e+09 1.00e+00 |  61.3 | 1.0e-06 
 12800 | 5.00e-01 4.34e-01 |  4.4467e-05  8.7259e+09 1.00e+00 |  61.9 | 1.0e-06 
 12900 | 5.00e-01 4.32e-01 |  4.4440e-05  8.8259e+09 1.00e+00 |  62.4 | 1.0e-06 
 13000 | 5.00e-01 4.31e-01 |  4.4412e-05  8.9259e+09 1.00e+00 |  62.9 | 1.0e-06 
 13100 | 5.00e-01 4.30e-01 |  4.4385e-05  9.0259e+09 1.00e+00 |  63.4 | 1.0e-06 
 13200 | 5.00e-01 4.28e-01 |  4.4357e-05  9.1259e+09 1.00e+00 |  63.9 | 1.0e-06 
 13300 | 5.00e-01 4.27e-01 |  4.4330e-05  9.2259e+09 1.00e+00 |  64.4 | 1.0e-06 
 13400 | 5.00e-01 4.25e-01 |  4.4303e-05  9.3259e+09 1.00e+00 |  64.9 | 1.0e-06 
 13500 | 5.00e-01 4.24e-01 |  4.4276e-05  9.4259e+09 1.00e+00 |  65.4 | 1.0e-06 
 13600 | 5.00e-01 4.22e-01 |  4.4249e-05  9.5259e+09 1.00e+00 |  65.9 | 1.0e-06 
 13700 | 5.00e-01 4.20e-01 |  4.4223e-05  9.6259e+09 1.00e+00 |  66.4 | 1.0e-06 
 13800 | 5.00e-01 4.19e-01 |  4.4196e-05  9.7259e+09 1.00e+00 |  66.9 | 1.0e-06 
 13900 | 5.00e-01 4.17e-01 |  4.4170e-05  9.8259e+09 1.00e+00 |  67.4 | 1.0e-06 
 14000 | 5.00e-01 4.16e-01 |  4.4143e-05  9.9259e+09 1.00e+00 |  67.9 | 1.0e-06 
 14100 | 5.00e-01 4.14e-01 |  4.4117e-05  1.0026e+10 1.00e+00 |  68.4 | 1.0e-06 
 14200 | 5.00e-01 4.12e-01 |  4.4091e-05  1.0126e+10 1.00e+00 |  68.9 | 1.0e-06 
 14300 | 5.00e-01 4.11e-01 |  4.4065e-05  1.0226e+10 1.00e+00 |  69.4 | 1.0e-06 
 14400 | 5.00e-01 4.09e-01 |  4.4039e-05  1.0326e+10 1.00e+00 |  69.8 | 1.0e-06 
 14500 | 5.00e-01 4.07e-01 |  4.4013e-05  1.0426e+10 1.00e+00 |  70.3 | 1.0e-06 
 14600 | 5.00e-01 4.06e-01 |  4.3988e-05  1.0526e+10 1.00e+00 |  70.8 | 1.0e-06 
 14700 | 5.00e-01 4.04e-01 |  4.3962e-05  1.0626e+10 1.00e+00 |  71.3 | 1.0e-06 
 14800 | 5.00e-01 4.02e-01 |  4.3937e-05  1.0726e+10 1.00e+00 |  71.7 | 1.0e-06 
 14900 | 5.00e-01 4.00e-01 |  4.3912e-05  1.0826e+10 1.00e+00 |  72.2 | 1.0e-06 
 15000 | 5.00e-01 3.98e-01 |  4.3887e-05  1.0926e+10 1.00e+00 |  72.7 | 1.0e-06 
 15100 | 5.00e-01 3.97e-01 |  4.3862e-05  1.1026e+10 1.00e+00 |  73.1 | 1.0e-06 
 15200 | 5.00e-01 3.95e-01 |  4.3837e-05  1.1126e+10 1.00e+00 |  73.6 | 1.0e-06 
 15300 | 5.00e-01 3.93e-01 |  4.3813e-05  1.1226e+10 1.00e+00 |  74.1 | 1.0e-06 
 15400 | 5.00e-01 3.91e-01 |  4.3788e-05  1.1326e+10 1.00e+00 |  74.6 | 1.0e-06 
 15500 | 5.00e-01 3.89e-01 |  4.3764e-05  1.1426e+10 1.00e+00 |  75.0 | 1.0e-06 
 15600 | 5.00e-01 3.87e-01 |  4.3740e-05  1.1526e+10 1.00e+00 |  75.5 | 1.0e-06 
 15700 | 5.00e-01 3.86e-01 |  4.3716e-05  1.1626e+10 1.00e+00 |  76.0 | 1.0e-06 
 15800 | 5.00e-01 3.84e-01 |  4.3692e-05  1.1726e+10 1.00e+00 |  76.4 | 1.0e-06 
 15900 | 5.00e-01 3.82e-01 |  4.3668e-05  1.1826e+10 1.00e+00 |  76.9 | 1.0e-06 
 16000 | 5.00e-01 3.80e-01 |  4.3645e-05  1.1926e+10 1.00e+00 |  77.4 | 1.0e-06 
 16100 | 5.00e-01 3.78e-01 |  4.3621e-05  1.2026e+10 1.00e+00 |  77.8 | 1.0e-06 
 16200 | 5.00e-01 3.76e-01 |  4.3598e-05  1.2126e+10 1.00e+00 |  78.3 | 1.0e-06 
 16300 | 5.00e-01 3.74e-01 |  4.3575e-05  1.2226e+10 1.00e+00 |  78.7 | 1.0e-06 
 16400 | 5.00e-01 3.72e-01 |  4.3552e-05  1.2326e+10 1.00e+00 |  79.2 | 1.0e-06 
 16500 | 5.00e-01 3.71e-01 |  4.3529e-05  1.2426e+10 1.00e+00 |  79.7 | 1.0e-06 
 16600 | 5.00e-01 3.69e-01 |  4.3506e-05  1.2526e+10 1.00e+00 |  80.1 | 1.0e-06 
 16700 | 5.00e-01 3.67e-01 |  4.3483e-05  1.2626e+10 1.00e+00 |  80.6 | 1.0e-06 
 16800 | 5.00e-01 3.65e-01 |  4.3461e-05  1.2726e+10 1.00e+00 |  81.1 | 1.0e-06 
 16900 | 5.00e-01 3.63e-01 |  4.3439e-05  1.2826e+10 1.00e+00 |  81.5 | 1.0e-06 
 17000 | 5.00e-01 3.61e-01 |  4.3416e-05  1.2926e+10 1.00e+00 |  82.0 | 1.0e-06 
 17100 | 5.00e-01 3.59e-01 |  4.3394e-05  1.3026e+10 1.00e+00 |  82.5 | 1.0e-06 
 17200 | 5.00e-01 3.57e-01 |  4.3372e-05  1.3126e+10 1.00e+00 |  82.9 | 1.0e-06 
 17300 | 5.00e-01 3.55e-01 |  4.3351e-05  1.3226e+10 1.00e+00 |  83.4 | 1.0e-06 
 17400 | 5.00e-01 3.53e-01 |  4.3329e-05  1.3326e+10 1.00e+00 |  83.9 | 1.0e-06 
 17500 | 5.00e-01 3.51e-01 |  4.3308e-05  1.3426e+10 1.00e+00 |  84.3 | 1.0e-06 
 17600 | 5.00e-01 3.49e-01 |  4.3286e-05  1.3526e+10 1.00e+00 |  84.8 | 1.0e-06 
 17700 | 5.00e-01 3.48e-01 |  4.3265e-05  1.3626e+10 1.00e+00 |  85.3 | 1.0e-06 
 17800 | 5.00e-01 3.46e-01 |  4.3244e-05  1.3726e+10 1.00e+00 |  85.8 | 1.0e-06 
 17900 | 5.00e-01 3.44e-01 |  4.3223e-05  1.3826e+10 1.00e+00 |  86.3 | 1.0e-06 
 18000 | 5.00e-01 3.42e-01 |  4.3202e-05  1.3926e+10 1.00e+00 |  86.8 | 1.0e-06 
 18100 | 5.00e-01 3.40e-01 |  4.3182e-05  1.4026e+10 1.00e+00 |  87.3 | 1.0e-06 
 18200 | 5.00e-01 3.38e-01 |  4.3161e-05  1.4126e+10 1.00e+00 |  87.7 | 1.0e-06 
 18300 | 5.00e-01 3.36e-01 |  4.3141e-05  1.4226e+10 1.00e+00 |  88.2 | 1.0e-06 
 18400 | 5.00e-01 3.34e-01 |  4.3121e-05  1.4326e+10 1.00e+00 |  88.7 | 1.0e-06 
 18500 | 5.00e-01 3.32e-01 |  4.3101e-05  1.4426e+10 1.00e+00 |  89.1 | 1.0e-06 
 18600 | 5.00e-01 3.30e-01 |  4.3081e-05  1.4526e+10 1.00e+00 |  89.6 | 1.0e-06 
 18700 | 5.00e-01 3.28e-01 |  4.3061e-05  1.4626e+10 1.00e+00 |  90.0 | 1.0e-06 
 18800 | 5.00e-01 3.27e-01 |  4.3041e-05  1.4726e+10 1.00e+00 |  90.6 | 1.0e-06 
 18900 | 5.00e-01 3.25e-01 |  4.3022e-05  1.4826e+10 1.00e+00 |  91.1 | 1.0e-06 
 19000 | 5.00e-01 3.23e-01 |  4.3002e-05  1.4926e+10 1.00e+00 |  91.6 | 1.0e-06 
 19100 | 5.00e-01 3.21e-01 |  4.2983e-05  1.5026e+10 1.00e+00 |  92.1 | 1.0e-06 
 19200 | 5.00e-01 3.19e-01 |  4.2964e-05  1.5126e+10 1.00e+00 |  92.6 | 1.0e-06 
 19300 | 5.00e-01 3.17e-01 |  4.2945e-05  1.5226e+10 1.00e+00 |  93.1 | 1.0e-06 
 19400 | 5.00e-01 3.15e-01 |  4.2926e-05  1.5326e+10 1.00e+00 |  93.6 | 1.0e-06 
 19500 | 5.00e-01 3.14e-01 |  4.2907e-05  1.5426e+10 1.00e+00 |  94.0 | 1.0e-06 
 19600 | 5.00e-01 3.12e-01 |  4.2889e-05  1.5526e+10 1.00e+00 |  94.5 | 1.0e-06 
 19700 | 5.00e-01 3.10e-01 |  4.2870e-05  1.5626e+10 1.00e+00 |  95.0 | 1.0e-06 
 19800 | 5.00e-01 3.08e-01 |  4.2852e-05  1.5726e+10 1.00e+00 |  95.4 | 1.0e-06 
 19900 | 5.00e-01 3.06e-01 |  4.2834e-05  1.5826e+10 1.00e+00 |  95.9 | 1.0e-06 
 20000 | 5.00e-01 3.04e-01 |  4.2816e-05  1.5926e+10 1.00e+00 |  96.4 | 1.0e-06 
 20100 | 5.00e-01 3.03e-01 |  4.2798e-05  1.6026e+10 1.00e+00 |  96.9 | 1.0e-06 
 20200 | 5.00e-01 3.01e-01 |  4.2780e-05  1.6126e+10 1.00e+00 |  97.3 | 1.0e-06 
