Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2cco_rd1/
              vector length: 199
      number of constraints: 56
           number of blocks: 6
  number of non-zeros in At: 1111
  number of non-zeros in  b: 1
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   1
        2 matrices of size    1 (small)
        1 matrices of size    6 (small)
        1 matrices of size   10 (small)
        1 matrices of size   15 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8200 | 5.00e-01 4.45e-01 |  4.5917e-05  4.1259e+09 1.00e+00 |  40.7 | 1.0e-06 
 8300 | 5.00e-01 4.46e-01 |  4.5879e-05  4.2259e+09 1.00e+00 |  41.2 | 1.0e-06 
 8400 | 5.00e-01 4.47e-01 |  4.5841e-05  4.3259e+09 1.00e+00 |  41.8 | 1.0e-06 
 8500 | 5.00e-01 4.48e-01 |  4.5803e-05  4.4259e+09 1.00e+00 |  42.3 | 1.0e-06 
 8600 | 5.00e-01 4.49e-01 |  4.5766e-05  4.5259e+09 1.00e+00 |  42.8 | 1.0e-06 
 8700 | 5.00e-01 4.50e-01 |  4.5729e-05  4.6259e+09 1.00e+00 |  43.4 | 1.0e-06 
 8800 | 5.00e-01 4.51e-01 |  4.5692e-05  4.7259e+09 1.00e+00 |  43.9 | 1.0e-06 
 8900 | 5.00e-01 4.51e-01 |  4.5656e-05  4.8259e+09 1.00e+00 |  44.4 | 1.0e-06 
 9000 | 5.00e-01 4.52e-01 |  4.5621e-05  4.9259e+09 1.00e+00 |  45.0 | 1.0e-06 
 9100 | 5.00e-01 4.53e-01 |  4.5586e-05  5.0259e+09 1.00e+00 |  45.5 | 1.0e-06 
 9200 | 5.00e-01 4.53e-01 |  4.5551e-05  5.1259e+09 1.00e+00 |  46.0 | 1.0e-06 
 9300 | 5.00e-01 4.54e-01 |  4.5517e-05  5.2259e+09 1.00e+00 |  46.6 | 1.0e-06 
 9400 | 5.00e-01 4.54e-01 |  4.5483e-05  5.3259e+09 1.00e+00 |  47.1 | 1.0e-06 
 9500 | 5.00e-01 4.55e-01 |  4.5449e-05  5.4259e+09 1.00e+00 |  47.6 | 1.0e-06 
 9600 | 5.00e-01 4.55e-01 |  4.5416e-05  5.5259e+09 1.00e+00 |  48.2 | 1.0e-06 
 9700 | 5.00e-01 4.55e-01 |  4.5384e-05  5.6259e+09 1.00e+00 |  48.7 | 1.0e-06 
 9800 | 5.00e-01 4.55e-01 |  4.5351e-05  5.7259e+09 1.00e+00 |  49.2 | 1.0e-06 
 9900 | 5.00e-01 4.55e-01 |  4.5319e-05  5.8259e+09 1.00e+00 |  49.8 | 1.0e-06 
 10000 | 5.00e-01 4.55e-01 |  4.5288e-05  5.9259e+09 1.00e+00 |  50.3 | 1.0e-06 
 10100 | 5.00e-01 4.55e-01 |  4.5256e-05  6.0259e+09 1.00e+00 |  50.8 | 1.0e-06 
 10200 | 5.00e-01 4.55e-01 |  4.5225e-05  6.1259e+09 1.00e+00 |  51.3 | 1.0e-06 
 10300 | 5.00e-01 4.55e-01 |  4.5194e-05  6.2259e+09 1.00e+00 |  51.7 | 1.0e-06 
 10400 | 5.00e-01 4.55e-01 |  4.5163e-05  6.3259e+09 1.00e+00 |  52.2 | 1.0e-06 
 10500 | 5.00e-01 4.54e-01 |  4.5133e-05  6.4259e+09 1.00e+00 |  52.7 | 1.0e-06 
 10600 | 5.00e-01 4.54e-01 |  4.5102e-05  6.5259e+09 1.00e+00 |  53.1 | 1.0e-06 
 10700 | 5.00e-01 4.53e-01 |  4.5072e-05  6.6259e+09 1.00e+00 |  53.3 | 1.0e-06 
 10800 | 5.00e-01 4.53e-01 |  4.5042e-05  6.7259e+09 1.00e+00 |  53.5 | 1.0e-06 
 10900 | 5.00e-01 4.52e-01 |  4.5012e-05  6.8259e+09 1.00e+00 |  53.7 | 1.0e-06 
 11000 | 5.00e-01 4.52e-01 |  4.4982e-05  6.9259e+09 1.00e+00 |  54.0 | 1.0e-06 
 11100 | 5.00e-01 4.51e-01 |  4.4953e-05  7.0259e+09 1.00e+00 |  54.2 | 1.0e-06 
 11200 | 5.00e-01 4.51e-01 |  4.4923e-05  7.1259e+09 1.00e+00 |  54.4 | 1.0e-06 
 11300 | 5.00e-01 4.50e-01 |  4.4894e-05  7.2259e+09 1.00e+00 |  54.6 | 1.0e-06 
 11400 | 5.00e-01 4.49e-01 |  4.4865e-05  7.3259e+09 1.00e+00 |  54.8 | 1.0e-06 
 11500 | 5.00e-01 4.48e-01 |  4.4836e-05  7.4259e+09 1.00e+00 |  55.1 | 1.0e-06 
 11600 | 5.00e-01 4.47e-01 |  4.4807e-05  7.5259e+09 1.00e+00 |  55.4 | 1.0e-06 
 11700 | 5.00e-01 4.46e-01 |  4.4778e-05  7.6259e+09 1.00e+00 |  55.9 | 1.0e-06 
 11800 | 5.00e-01 4.45e-01 |  4.4749e-05  7.7259e+09 1.00e+00 |  56.4 | 1.0e-06 
 11900 | 5.00e-01 4.44e-01 |  4.4721e-05  7.8259e+09 1.00e+00 |  56.9 | 1.0e-06 
 12000 | 5.00e-01 4.43e-01 |  4.4692e-05  7.9259e+09 1.00e+00 |  57.4 | 1.0e-06 
 12100 | 5.00e-01 4.42e-01 |  4.4664e-05  8.0259e+09 1.00e+00 |  57.9 | 1.0e-06 
 12200 | 5.00e-01 4.41e-01 |  4.4635e-05  8.1259e+09 1.00e+00 |  58.4 | 1.0e-06 
 12300 | 5.00e-01 4.40e-01 |  4.4607e-05  8.2259e+09 1.00e+00 |  58.9 | 1.0e-06 
 12400 | 5.00e-01 4.39e-01 |  4.4579e-05  8.3259e+09 1.00e+00 |  59.4 | 1.0e-06 
 12500 | 5.00e-01 4.38e-01 |  4.4551e-05  8.4259e+09 1.00e+00 |  59.9 | 1.0e-06 
 12600 | 5.00e-01 4.36e-01 |  4.4523e-05  8.5259e+09 1.00e+00 |  60.4 | 1.0e-06 
 12700 | 5.00e-01 4.35e-01 |  4.4495e-05  8.6259e+09 1.00e+00 |  60.9 | 1.0e-06 
 12800 | 5.00e-01 4.34e-01 |  4.4467e-05  8.7259e+09 1.00e+00 |  61.4 | 1.0e-06 
 12900 | 5.00e-01 4.32e-01 |  4.4440e-05  8.8259e+09 1.00e+00 |  61.9 | 1.0e-06 
