Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/ctrl_rd1/
              vector length: 693
      number of constraints: 181
           number of blocks: 5
  number of non-zeros in At: 2293
  number of non-zeros in  b: 11
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   4
        1 matrices of size    1 (small)
        1 matrices of size   10 (small)
        1 matrices of size   14 (small)
        1 matrices of size   32 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8800 | 6.62e-03 8.16e-02 |  3.7794e+01  1.0300e+02 4.60e-01 |  62.1 | 4.0e-02 
 8900 | 6.52e-03 6.98e-02 |  3.8672e+01  1.0121e+02 4.44e-01 |  62.8 | 8.0e-02 
 9000 | 6.38e-03 5.97e-02 |  3.9423e+01  9.9663e+01 4.30e-01 |  63.4 | 8.0e-02 
 9100 | 6.50e-03 4.50e-02 |  4.0641e+01  9.7149e+01 4.07e-01 |  64.2 | 1.6e-01 
 9200 | 6.20e-03 3.33e-02 |  4.1541e+01  9.5108e+01 3.89e-01 |  64.9 | 1.6e-01 
 9300 | 7.01e-03 2.08e-02 |  4.2809e+01  9.2822e+01 3.66e-01 |  65.5 | 3.2e-01 
 9400 | 6.13e-03 1.13e-02 |  4.3530e+01  9.1054e+01 3.51e-01 |  66.2 | 3.2e-01 
 9500 | 6.97e-03 5.02e-03 |  4.4301e+01  8.9859e+01 3.37e-01 |  66.9 | 6.4e-01 
 9600 | 5.84e-03 5.50e-04 |  4.4526e+01  8.9002e+01 3.31e-01 |  67.6 | 6.4e-01 
 9700 | 5.62e-03 5.60e-04 |  4.4508e+01  8.8822e+01 3.30e-01 |  68.3 | 3.2e-01 
 9800 | 5.62e-03 1.97e-04 |  4.4491e+01  8.8933e+01 3.31e-01 |  69.0 | 3.2e-01 
 9900 | 5.62e-03 2.35e-04 |  4.4492e+01  8.9097e+01 3.31e-01 |  69.7 | 1.6e-01 
 10000 | 5.62e-03 5.51e-04 |  4.4501e+01  8.9239e+01 3.32e-01 |  70.4 | 1.6e-01 
 10100 | 5.62e-03 1.23e-03 |  4.4511e+01  8.9530e+01 3.33e-01 |  71.1 | 8.0e-02 
 10200 | 5.61e-03 1.85e-03 |  4.4529e+01  8.9810e+01 3.35e-01 |  71.8 | 8.0e-02 
 10300 | 5.61e-03 2.39e-03 |  4.4554e+01  9.0076e+01 3.36e-01 |  72.4 | 8.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10400 | 5.61e-03 7.20e-03 |  4.4567e+01  9.2012e+01 3.45e-01 |  73.1 | 1.0e-02 
 10500 | 5.61e-03 1.34e-02 |  4.4582e+01  9.4495e+01 3.56e-01 |  73.9 | 1.0e-02 
 10600 | 5.60e-03 1.95e-02 |  4.4606e+01  9.6957e+01 3.67e-01 |  74.6 | 1.0e-02 
 10700 | 5.60e-03 2.54e-02 |  4.4638e+01  9.9395e+01 3.78e-01 |  75.3 | 1.0e-02 
 10800 | 5.59e-03 3.13e-02 |  4.4680e+01  1.0181e+02 3.87e-01 |  76.0 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 10900 | 5.59e-03 3.70e-02 |  4.4729e+01  1.0419e+02 3.97e-01 |  76.7 | 1.0e-02 
 11000 | 5.58e-03 4.25e-02 |  4.4787e+01  1.0655e+02 4.05e-01 |  77.4 | 1.0e-02 
 11100 | 5.57e-03 4.42e-02 |  4.4913e+01  1.0751e+02 4.08e-01 |  78.2 | 2.0e-02 
 11200 | 5.55e-03 4.57e-02 |  4.5044e+01  1.0843e+02 4.10e-01 |  78.9 | 2.0e-02 
 11300 | 5.53e-03 4.72e-02 |  4.5179e+01  1.0933e+02 4.13e-01 |  79.6 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11400 | 5.52e-03 5.14e-02 |  4.5268e+01  1.1125e+02 4.19e-01 |  80.3 | 1.0e-02 
 11500 | 5.51e-03 5.65e-02 |  4.5346e+01  1.1349e+02 4.26e-01 |  81.0 | 1.0e-02 
 11600 | 5.50e-03 6.14e-02 |  4.5432e+01  1.1570e+02 4.33e-01 |  81.7 | 1.0e-02 
 11700 | 5.49e-03 6.62e-02 |  4.5525e+01  1.1788e+02 4.40e-01 |  82.4 | 1.0e-02 
 11800 | 5.48e-03 7.08e-02 |  4.5624e+01  1.2002e+02 4.46e-01 |  83.2 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 11900 | 5.47e-03 7.53e-02 |  4.5731e+01  1.2214e+02 4.52e-01 |  83.9 | 1.0e-02 
 12000 | 5.45e-03 7.97e-02 |  4.5844e+01  1.2422e+02 4.58e-01 |  84.6 | 1.0e-02 
 12100 | 5.43e-03 7.96e-02 |  4.6075e+01  1.2480e+02 4.58e-01 |  85.3 | 2.0e-02 
 12200 | 5.40e-03 7.94e-02 |  4.6306e+01  1.2534e+02 4.58e-01 |  86.0 | 2.0e-02 
 12300 | 5.37e-03 7.92e-02 |  4.6537e+01  1.2588e+02 4.58e-01 |  86.7 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12400 | 5.35e-03 8.21e-02 |  4.6682e+01  1.2748e+02 4.61e-01 |  87.4 | 1.0e-02 
 12500 | 5.34e-03 8.60e-02 |  4.6805e+01  1.2944e+02 4.66e-01 |  88.2 | 1.0e-02 
 12600 | 5.33e-03 8.97e-02 |  4.6933e+01  1.3135e+02 4.71e-01 |  88.9 | 1.0e-02 
 12700 | 5.31e-03 9.34e-02 |  4.7066e+01  1.3324e+02 4.75e-01 |  89.6 | 1.0e-02 
 12800 | 5.29e-03 9.68e-02 |  4.7204e+01  1.3510e+02 4.80e-01 |  90.3 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 12900 | 5.28e-03 1.00e-01 |  4.7348e+01  1.3692e+02 4.83e-01 |  91.0 | 1.0e-02 
 13000 | 5.26e-03 1.03e-01 |  4.7496e+01  1.3871e+02 4.87e-01 |  91.7 | 1.0e-02 
 13100 | 5.23e-03 1.02e-01 |  4.7794e+01  1.3898e+02 4.86e-01 |  92.5 | 2.0e-02 
 13200 | 5.20e-03 1.01e-01 |  4.8088e+01  1.3921e+02 4.84e-01 |  93.2 | 2.0e-02 
 13300 | 5.17e-03 9.92e-02 |  4.8379e+01  1.3945e+02 4.82e-01 |  93.9 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 13400 | 5.15e-03 1.01e-01 |  4.8560e+01  1.4076e+02 4.84e-01 |  94.6 | 1.0e-02 
 13500 | 5.13e-03 1.04e-01 |  4.8709e+01  1.4244e+02 4.88e-01 |  95.3 | 1.0e-02 
 13600 | 5.12e-03 1.07e-01 |  4.8862e+01  1.4409e+02 4.91e-01 |  96.0 | 1.0e-02 
 13700 | 5.10e-03 1.09e-01 |  4.9019e+01  1.4572e+02 4.94e-01 |  96.8 | 1.0e-02 
 13800 | 5.08e-03 1.12e-01 |  4.9180e+01  1.4731e+02 4.97e-01 |  97.5 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 13900 | 5.07e-03 1.14e-01 |  4.9345e+01  1.4887e+02 5.00e-01 |  98.2 | 1.0e-02 
 14000 | 5.05e-03 1.17e-01 |  4.9513e+01  1.5041e+02 5.02e-01 |  98.9 | 1.0e-02 
 14100 | 5.02e-03 1.14e-01 |  4.9848e+01  1.5045e+02 5.00e-01 |  99.6 | 2.0e-02 
 14200 | 4.98e-03 1.12e-01 |  5.0177e+01  1.5045e+02 4.97e-01 | 100.3 | 2.0e-02 
 14300 | 4.95e-03 1.10e-01 |  5.0501e+01  1.5047e+02 4.95e-01 | 101.1 | 2.0e-02 
 14400 | 4.92e-03 1.08e-01 |  5.0818e+01  1.5050e+02 4.93e-01 | 101.8 | 2.0e-02 
 14500 | 4.89e-03 1.06e-01 |  5.1130e+01  1.5054e+02 4.91e-01 | 102.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 14600 | 4.86e-03 1.05e-01 |  5.1398e+01  1.5092e+02 4.89e-01 | 103.2 | 1.0e-02 
 14700 | 4.85e-03 1.07e-01 |  5.1553e+01  1.5235e+02 4.92e-01 | 103.9 | 1.0e-02 
 14800 | 4.83e-03 1.09e-01 |  5.1711e+01  1.5376e+02 4.94e-01 | 104.6 | 1.0e-02 
 14900 | 4.82e-03 1.11e-01 |  5.1871e+01  1.5514e+02 4.96e-01 | 105.3 | 1.0e-02 
 15000 | 4.80e-03 1.13e-01 |  5.2035e+01  1.5651e+02 4.99e-01 | 106.1 | 1.0e-02 
 15100 | 4.77e-03 1.11e-01 |  5.2360e+01  1.5648e+02 4.96e-01 | 106.8 | 2.0e-02 
 15200 | 4.75e-03 1.09e-01 |  5.2680e+01  1.5644e+02 4.94e-01 | 107.5 | 2.0e-02 
 15300 | 4.72e-03 1.07e-01 |  5.2994e+01  1.5640e+02 4.91e-01 | 108.2 | 2.0e-02 
 15400 | 4.69e-03 1.05e-01 |  5.3303e+01  1.5638e+02 4.89e-01 | 108.9 | 2.0e-02 
 15500 | 4.66e-03 1.03e-01 |  5.3605e+01  1.5637e+02 4.87e-01 | 109.7 | 2.0e-02 
 15600 | 4.64e-03 1.01e-01 |  5.3903e+01  1.5637e+02 4.85e-01 | 110.4 | 2.0e-02 
 15700 | 4.61e-03 9.95e-02 |  5.4195e+01  1.5638e+02 4.83e-01 | 111.1 | 2.0e-02 
 15800 | 4.59e-03 9.79e-02 |  5.4482e+01  1.5640e+02 4.81e-01 | 111.8 | 2.0e-02 
 15900 | 4.56e-03 9.63e-02 |  5.4764e+01  1.5643e+02 4.79e-01 | 112.5 | 2.0e-02 
 16000 | 4.54e-03 9.47e-02 |  5.5042e+01  1.5646e+02 4.77e-01 | 113.3 | 2.0e-02 
 16100 | 4.51e-03 8.97e-02 |  5.5577e+01  1.5544e+02 4.71e-01 | 114.0 | 4.0e-02 
 16200 | 4.47e-03 8.48e-02 |  5.6084e+01  1.5443e+02 4.65e-01 | 114.7 | 4.0e-02 
 16300 | 4.43e-03 8.03e-02 |  5.6565e+01  1.5350e+02 4.59e-01 | 115.4 | 4.0e-02 
 16400 | 4.39e-03 7.62e-02 |  5.7020e+01  1.5266e+02 4.54e-01 | 116.1 | 4.0e-02 
 16500 | 4.36e-03 7.24e-02 |  5.7453e+01  1.5188e+02 4.49e-01 | 116.8 | 4.0e-02 
 16600 | 4.32e-03 6.90e-02 |  5.7864e+01  1.5118e+02 4.44e-01 | 117.6 | 4.0e-02 
 16700 | 4.30e-03 6.57e-02 |  5.8256e+01  1.5053e+02 4.40e-01 | 118.3 | 4.0e-02 
 16800 | 4.27e-03 6.27e-02 |  5.8629e+01  1.4993e+02 4.36e-01 | 119.0 | 4.0e-02 
 16900 | 4.24e-03 5.99e-02 |  5.8986e+01  1.4938e+02 4.32e-01 | 119.7 | 4.0e-02 
