Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2o_rd1/
              vector length: 843
      number of constraints: 269
           number of blocks: 8
  number of non-zeros in At: 2330
  number of non-zeros in  b: 2
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size  44
        1 matrices of size    1 (small)
        1 matrices of size    7 (small)
        1 matrices of size    8 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   16 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 0.0001
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 8800 | 2.95e-03 1.04e-04 |  2.4521e-02  4.9439e-02 2.32e-02 |  76.3 | 1.0e+02 
 8900 | 1.90e-03 9.88e-05 |  2.4079e-02  4.8814e-02 2.31e-02 |  77.2 | 5.0e+01 
 9000 | 1.61e-03 9.78e-05 |  2.3974e-02  4.8541e-02 2.29e-02 |  78.0 | 5.0e+01 
 9100 | 1.18e-03 1.02e-04 |  2.3976e-02  4.8469e-02 2.28e-02 |  78.9 | 2.5e+01 
 9200 | 7.82e-04 1.06e-04 |  2.4077e-02  4.8471e-02 2.27e-02 |  79.8 | 2.5e+01 
 9300 | 4.56e-04 1.13e-04 |  2.4157e-02  4.8492e-02 2.27e-02 |  80.6 | 1.2e+01 
 9400 | 2.94e-04 1.14e-04 |  2.4259e-02  4.8523e-02 2.26e-02 |  81.5 | 1.2e+01 
 9500 | 3.07e-04 1.10e-04 |  2.4298e-02  4.8526e-02 2.26e-02 |  82.4 | 6.2e+00 
 9600 | 3.53e-04 1.04e-04 |  2.4314e-02  4.8515e-02 2.26e-02 |  83.3 | 6.2e+00 
 9700 | 3.41e-04 1.04e-04 |  2.4295e-02  4.8490e-02 2.26e-02 |  84.1 | 3.1e+00 
 9800 | 2.98e-04 1.10e-04 |  2.4249e-02  4.8435e-02 2.25e-02 |  85.0 | 3.1e+00 
 9900 | 2.63e-04 1.31e-04 |  2.4212e-02  4.8392e-02 2.25e-02 |  85.9 | 1.6e+00 
 10000 | 2.53e-04 1.30e-04 |  2.4170e-02  4.8340e-02 2.25e-02 |  86.8 | 1.6e+00 
pobj and dobj both descend, pobj < dobj, help dual!
 10100 | 2.88e-03 1.03e-04 |  2.4094e-02  4.8122e-02 2.24e-02 |  87.7 | 1.0e+02 
 10200 | 2.24e-03 9.06e-05 |  2.3338e-02  4.7058e-02 2.22e-02 |  88.5 | 1.0e+02 
 10300 | 2.12e-03 8.63e-05 |  2.2978e-02  4.6429e-02 2.19e-02 |  89.4 | 1.0e+02 
 10400 | 1.91e-03 8.39e-05 |  2.2759e-02  4.5923e-02 2.17e-02 |  90.2 | 1.0e+02 
 10500 | 1.42e-03 8.22e-05 |  2.2609e-02  4.5489e-02 2.14e-02 |  91.1 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 10600 | 1.09e-03 8.05e-05 |  2.2500e-02  4.5095e-02 2.12e-02 |  92.0 | 1.0e+02 
 10700 | 9.10e-04 7.88e-05 |  2.2398e-02  4.4712e-02 2.09e-02 |  92.8 | 1.0e+02 
 10800 | 9.22e-04 7.70e-05 |  2.2285e-02  4.4331e-02 2.07e-02 |  93.7 | 1.0e+02 
 10900 | 1.06e-03 7.52e-05 |  2.2156e-02  4.3947e-02 2.04e-02 |  94.6 | 1.0e+02 
 11000 | 1.21e-03 7.33e-05 |  2.2008e-02  4.3560e-02 2.02e-02 |  95.4 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 11100 | 1.15e-03 7.18e-05 |  2.1851e-02  4.3261e-02 2.01e-02 |  96.3 | 1.0e+02 
 11200 | 1.23e-03 7.02e-05 |  2.1665e-02  4.2868e-02 1.99e-02 |  97.1 | 1.0e+02 
 11300 | 1.23e-03 6.85e-05 |  2.1469e-02  4.2477e-02 1.97e-02 |  98.0 | 1.0e+02 
 11400 | 1.22e-03 6.70e-05 |  2.1271e-02  4.2095e-02 1.96e-02 |  98.8 | 1.0e+02 
 11500 | 1.18e-03 6.55e-05 |  2.1078e-02  4.1727e-02 1.94e-02 |  99.7 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 11600 | 1.13e-03 6.41e-05 |  2.0887e-02  4.1371e-02 1.93e-02 | 100.5 | 1.0e+02 
 11700 | 1.08e-03 6.27e-05 |  2.0702e-02  4.1028e-02 1.91e-02 | 101.4 | 1.0e+02 
 11800 | 1.02e-03 6.14e-05 |  2.0523e-02  4.0696e-02 1.90e-02 | 102.2 | 1.0e+02 
 11900 | 9.60e-04 6.02e-05 |  2.0349e-02  4.0376e-02 1.89e-02 | 103.1 | 1.0e+02 
 12000 | 9.02e-04 5.90e-05 |  2.0182e-02  4.0069e-02 1.88e-02 | 103.9 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 12100 | 7.75e-04 5.83e-05 |  2.0052e-02  3.9851e-02 1.87e-02 | 104.8 | 1.0e+02 
 12200 | 7.52e-04 5.72e-05 |  1.9892e-02  3.9561e-02 1.86e-02 | 105.7 | 1.0e+02 
 12300 | 7.01e-04 5.61e-05 |  1.9739e-02  3.9281e-02 1.85e-02 | 106.5 | 1.0e+02 
 12400 | 6.50e-04 5.51e-05 |  1.9596e-02  3.9016e-02 1.83e-02 | 107.4 | 1.0e+02 
 12500 | 6.23e-04 5.42e-05 |  1.9465e-02  3.8768e-02 1.82e-02 | 108.2 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 12600 | 6.03e-04 5.33e-05 |  1.9341e-02  3.8530e-02 1.81e-02 | 109.1 | 1.0e+02 
 12700 | 5.84e-04 5.25e-05 |  1.9225e-02  3.8301e-02 1.80e-02 | 109.9 | 1.0e+02 
 12800 | 5.71e-04 5.17e-05 |  1.9114e-02  3.8081e-02 1.79e-02 | 110.8 | 1.0e+02 
 12900 | 5.60e-04 5.10e-05 |  1.9007e-02  3.7867e-02 1.78e-02 | 111.7 | 1.0e+02 
 13000 | 5.52e-04 5.02e-05 |  1.8903e-02  3.7660e-02 1.78e-02 | 112.5 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13100 | 4.86e-04 4.98e-05 |  1.8823e-02  3.7515e-02 1.77e-02 | 113.4 | 1.0e+02 
 13200 | 5.15e-04 4.91e-05 |  1.8724e-02  3.7318e-02 1.76e-02 | 114.2 | 1.0e+02 
 13300 | 5.11e-04 4.84e-05 |  1.8626e-02  3.7123e-02 1.75e-02 | 115.1 | 1.0e+02 
 13400 | 4.97e-04 4.78e-05 |  1.8529e-02  3.6933e-02 1.74e-02 | 116.0 | 1.0e+02 
 13500 | 4.97e-04 4.72e-05 |  1.8438e-02  3.6752e-02 1.74e-02 | 116.8 | 1.0e+02 
pobj and dobj both descend, pobj < dobj, help dual!
 13600 | 4.96e-04 4.66e-05 |  1.8349e-02  3.6575e-02 1.73e-02 | 117.7 | 1.0e+02 
 13700 | 4.92e-04 4.60e-05 |  1.8263e-02  3.6401e-02 1.72e-02 | 118.6 | 1.0e+02 
 13800 | 4.87e-04 4.55e-05 |  1.8178e-02  3.6232e-02 1.71e-02 | 119.4 | 1.0e+02 
